Time[s], Channel 7
0, 0
2.942112, 1
3.910864, 0
3.910866, 1
3.910868, 0
3.910876, 1
3.910878, 0
3.91089, 1
3.910892, 0
3.910898, 1
3.910904, 0
3.91093, 1
3.910932, 0
4.230984, 1
4.323038, 0
4.32304, 1
4.323042, 0
4.323048, 1
4.323052, 0
4.32307, 1
4.323076, 0
4.422552, 1
4.465078, 0
4.465084, 1
4.465086, 0
4.465106, 1
4.465112, 0
4.465138, 1
4.46514, 0
4.52929, 1
4.560114, 0
4.560116, 1
4.56012, 0
4.560126, 1
4.560128, 0
4.560148, 1
4.560152, 0
4.610162, 1
4.63573, 0
4.635732, 1
4.635734, 0
4.635742, 1
4.635744, 0
4.635756, 1
4.635758, 0
4.635764, 1
4.63577, 0
4.67757, 1
4.698928, 0
4.69893, 1
4.698932, 0
4.698938, 1
4.698942, 0
4.69896, 1
4.698966, 0
4.73566, 1
4.755678, 0
4.75568, 1
4.755682, 0
4.755688, 1
4.755692, 0
4.75571, 1
4.755716, 0
4.755742, 1
4.755746, 0
4.789452, 1
4.807494, 0
4.807496, 1
4.8075, 0
4.807506, 1
4.807508, 0
4.807528, 1
4.807532, 0
4.83877, 1
4.856156, 0
4.856158, 1
4.85616, 0
4.856168, 1
4.85617, 0
4.856188, 1
4.856196, 0
4.856222, 1
4.856224, 0
4.885348, 1
4.901062, 0
4.901064, 1
4.901068, 0
4.901074, 1
4.901076, 0
4.901096, 1
4.901098, 0
4.928092, 1
4.943472, 0
4.943474, 1
4.943476, 0
4.943482, 1
4.943486, 0
4.943504, 1
4.94351, 0
4.969042, 1
4.982942, 0
4.982944, 1
4.982948, 0
4.982954, 1
4.982956, 0
4.982976, 1
4.98298, 0
5.006952, 1
5.020858, 0
5.02086, 1
5.020862, 0
5.02087, 1
5.020872, 0
5.020884, 1
5.020886, 0
5.02089, 1
5.020898, 0
5.020924, 1
5.020926, 0
5.044202, 1
5.056988, 0
5.056994, 1
5.056998, 0
5.057016, 1
5.057018, 0
5.079192, 1
5.09216, 0
5.092162, 1
5.092164, 0
5.09217, 1
5.092174, 0
5.092182, 1
5.092184, 0
5.092192, 1
5.092198, 0
5.092224, 1
5.092226, 0
5.114122, 1
5.126192, 0
5.126194, 1
5.126196, 0
5.126202, 1
5.126206, 0
5.14734, 1
5.159798, 0
5.1598, 1
5.159804, 0
5.15981, 1
5.159812, 0
5.159832, 1
5.159836, 0
5.159864, 1
5.159866, 0
5.180916, 1
5.192444, 0
5.192446, 1
5.192448, 0
5.192454, 1
5.192458, 0
5.192476, 1
5.19248, 0
5.212956, 1
5.225124, 0
5.225126, 1
5.225128, 0
5.225134, 1
5.225138, 0
5.225156, 1
5.225162, 0
5.245738, 1
5.25707, 0
5.257072, 1
5.257076, 0
5.257082, 1
5.257084, 0
5.257104, 1
5.257108, 0
5.277496, 1
5.289954, 0
5.289956, 1
5.28996, 0
5.289966, 1
5.289968, 0
5.289988, 1
5.289992, 0
5.311514, 1
5.323668, 0
5.32367, 1
5.323672, 0
5.32368, 1
5.323682, 0
5.323702, 1
5.323706, 0
5.34608, 1
5.359986, 0
5.359988, 1
5.359992, 0
5.359998, 1
5.36, 0
5.360012, 1
5.360014, 0
5.36002, 1
5.360026, 0
5.38394, 1
5.397602, 0
5.397604, 1
5.397606, 0
5.397612, 1
5.397616, 0
5.397624, 1
5.397626, 0
5.42269, 1
5.438242, 0
5.438244, 1
5.438248, 0
5.438254, 1
5.438256, 0
5.438276, 1
5.438282, 0
5.438308, 1
5.43831, 0
5.46507, 1
5.480344, 0
5.480346, 1
5.48035, 0
5.480356, 1
5.480358, 0
5.480378, 1
5.48038, 0
5.508478, 1
5.525816, 0
5.525822, 1
5.525824, 0
5.525844, 1
5.52585, 0
5.555862, 1
5.572886, 0
5.572888, 1
5.57289, 0
5.572896, 1
5.5729, 0
5.6044, 1
5.623652, 0
5.623654, 1
5.623656, 0
5.623662, 1
5.623666, 0
5.623674, 1
5.623676, 0
5.623686, 1
5.623692, 0
5.65719, 1
5.676146, 0
5.676148, 1
5.67615, 0
5.676156, 1
5.67616, 0
5.676178, 1
5.676182, 0
5.711428, 1
5.732836, 0
5.732838, 1
5.732842, 0
5.732848, 1
5.73285, 0
5.73287, 1
5.732876, 0
5.770356, 1
5.791464, 0
5.791466, 1
5.791468, 0
5.791474, 1
5.791478, 0
5.791498, 1
5.791502, 0
5.83103, 1
5.854864, 0
5.854866, 1
5.854868, 0
5.854874, 1
5.854878, 0
5.854896, 1
5.854902, 0
5.896854, 1
5.92031, 0
5.920312, 1
5.920314, 0
5.92032, 1
5.920324, 0
5.920342, 1
5.920346, 0
5.920374, 1
5.920376, 0
5.964606, 1
5.991152, 0
5.991154, 1
5.991156, 0
5.991162, 1
5.991166, 0
5.991184, 1
5.99119, 0
5.991216, 1
5.99122, 0
6.038114, 1
6.064224, 0
6.064226, 1
6.064228, 0
6.064234, 1
6.064238, 0
6.064256, 1
6.064262, 0
6.113828, 1
6.143376, 0
6.143378, 1
6.14338, 0
6.143386, 1
6.14339, 0
6.143408, 1
6.143414, 0
6.143442, 1
6.143444, 0
6.19594, 1
6.225016, 0
6.225018, 1
6.22502, 0
6.225026, 1
6.22503, 0
6.22508, 1
6.225082, 0
6.280462, 1
6.31344, 0
6.313442, 1
6.313444, 0
6.31345, 1
6.313454, 0
6.313472, 1
6.31348, 0
6.313504, 1
6.313508, 0
6.372106, 1
6.40458, 0
6.404582, 1
6.404586, 0
6.404592, 1
6.404594, 0
6.404614, 1
6.404618, 0
6.404646, 1
6.404648, 0
6.466422, 1
6.503338, 0
6.50334, 1
6.503342, 0
6.503348, 1
6.503352, 0
6.50337, 1
6.503376, 0
6.503402, 1
6.503404, 0
6.568822, 1
6.605174, 0
6.605176, 1
6.605178, 0
6.605184, 1
6.605188, 0
6.605206, 1
6.605212, 0
6.605238, 1
6.60524, 0
6.674322, 1
6.715582, 0
6.715584, 1
6.715586, 0
6.715592, 1
6.715596, 0
6.715614, 1
6.715622, 0
6.715646, 1
6.71565, 0
6.789218, 1
6.830078, 0
6.83008, 1
6.830084, 0
6.83009, 1
6.830092, 0
6.830104, 1
6.830106, 0
6.830112, 1
6.830116, 0
6.907696, 1
6.953992, 0
6.953994, 1
6.953996, 0
6.954002, 1
6.954006, 0
6.954024, 1
6.95403, 0
6.954056, 1
6.954058, 0
7.036452, 1
7.08233, 0
7.082332, 1
7.082334, 0
7.08234, 1
7.082344, 0
7.082362, 1
7.082368, 0
7.082394, 1
7.082396, 0
7.16954, 1
7.221588, 0
7.22159, 1
7.221594, 0
7.2216, 1
7.221602, 0
7.221614, 1
7.221616, 0
7.221622, 1
7.221628, 0
7.221654, 1
7.221656, 0
7.314376, 1
7.3659, 0
7.365902, 1
7.365904, 0
7.36591, 1
7.365914, 0
7.365934, 1
7.365938, 0
7.365964, 1
7.365966, 0
7.46433, 1
7.523164, 0
7.523166, 1
7.523168, 0
7.523174, 1
7.523176, 0
7.523196, 1
7.523202, 0
7.523228, 1
7.52323, 0
7.627992, 1
7.685996, 0
7.685998, 1
7.686, 0
7.686008, 1
7.68601, 0
7.686022, 1
7.686024, 0
7.68603, 1
7.686034, 0
7.686062, 1
7.686064, 0
7.796914, 1
7.863272, 0
7.863274, 1
7.863276, 0
7.863284, 1
7.863286, 0
7.863304, 1
7.863312, 0
7.863336, 1
7.86334, 0
7.981602, 1
8.047116, 0
8.047118, 1
8.04712, 0
8.047128, 1
8.04713, 0
8.047148, 1
8.047154, 0
8.04718, 1
8.047182, 0
8.17231, 1
8.246854, 0
8.246856, 1
8.24686, 0
8.246866, 1
8.246868, 0
8.246888, 1
8.246894, 0
8.24692, 1
8.246922, 0
8.380106, 1
8.45381, 0
8.453812, 1
8.453814, 0
8.45382, 1
8.453824, 0
8.453842, 1
8.453848, 0
8.453874, 1
8.453876, 0
8.595182, 1
8.678822, 0
8.678824, 1
8.678828, 0
8.678834, 1
8.678836, 0
8.678848, 1
8.67885, 0
8.678856, 1
8.678862, 0
8.678888, 1
8.67889, 0
8.828376, 1
8.910872, 0
8.910874, 1
8.910878, 0
8.910884, 1
8.910886, 0
8.910898, 1
8.9109, 0
8.910906, 1
8.91091, 0
8.910938, 1
8.91094, 0
9.068872, 1
9.163166, 0
9.163168, 1
9.163172, 0
9.163178, 1
9.16318, 0
9.1632, 1
9.163206, 0
9.163232, 1
9.163234, 0
9.3311, 1
9.423896, 0
9.423898, 1
9.4239, 0
9.423906, 1
9.42391, 0
9.601382, 1
9.707174, 0
9.707176, 1
9.707178, 0
9.707184, 1
9.707188, 0
9.707206, 1
9.707214, 0
9.707238, 1
9.707242, 0
9.896504, 1
10.00082, 0
10.000822, 1
10.000826, 0
10.000832, 1
10.000834, 0
10.000854, 1
10.000858, 0
10.000886, 1
10.000888, 0
10.200388, 1
10.319452, 0
10.319454, 1
10.319456, 0
10.319464, 1
10.319466, 0
10.319478, 1
10.31948, 0
10.319484, 1
10.319492, 0
10.319516, 1
10.31952, 0
10.531774, 1
10.648522, 0
10.648524, 1
10.648526, 0
10.648532, 1
10.648536, 0
10.648554, 1
10.64856, 0
10.648586, 1
10.648588, 0
10.871592, 1
11.005428, 0
11.00543, 1
11.005432, 0
11.005438, 1
11.005442, 0
11.00546, 1
11.005468, 0
11.005494, 1
11.005496, 0
11.243714, 1
11.374448, 0
11.37445, 1
11.374452, 0
11.374458, 1
11.374462, 0
11.374482, 1
11.374486, 0
11.374512, 1
11.374516, 0
11.625564, 1
11.775962, 0
11.775964, 1
11.775966, 0
11.775972, 1
11.775976, 0
11.775994, 1
11.776, 0
12.044032, 1
12.190948, 0
12.19095, 1
12.190952, 0
12.19096, 1
12.190962, 0
12.19097, 1
12.190972, 0
12.190982, 1
12.190986, 0
12.191014, 1
12.191016, 0
12.473686, 1
12.642678, 0
12.64268, 1
12.642684, 0
12.64269, 1
12.642692, 0
12.642704, 1
12.642706, 0
12.642712, 1
12.642718, 0
12.642744, 1
12.642746, 0
12.941774, 1
13.105118, 0
13.10512, 1
13.105122, 0
13.105128, 1
13.105132, 0
13.105152, 1
13.105156, 0
13.105182, 1
13.105184, 0
13.417368, 1
13.604496, 0
13.604498, 1
13.604502, 0
13.604508, 1
13.60451, 0
13.60453, 1
13.604536, 0
13.604562, 1
13.604564, 0
13.937844, 1
14.121012, 0
14.121014, 1
14.121016, 0
14.121024, 1
14.121026, 0
14.121046, 1
14.12105, 0
14.121078, 1
14.12108, 0
14.473742, 1
14.68853, 0
14.688532, 1
14.688534, 0
14.68854, 1
14.688544, 0
14.688562, 1
14.688568, 0
14.688594, 1
14.688598, 0
15.072106, 1
15.282616, 0
15.282618, 1
15.282622, 0
15.282628, 1
15.282632, 0
15.28265, 1
15.282656, 0
15.282682, 1
15.282684, 0
15.695592, 1
15.948734, 0
15.948736, 1
15.948738, 0
15.948744, 1
15.948748, 0
15.948766, 1
15.948772, 0
15.948798, 1
15.948802, 0
16.401304, 1
16.649496, 0
16.649498, 1
16.6495, 0
16.649506, 1
16.64951, 0
16.649528, 1
16.649534, 0
16.64956, 1
16.649562, 0
17.13649, 1
17.43962, 0
17.439622, 1
17.439624, 0
17.43963, 1
17.439634, 0
17.439652, 1
17.43966, 0
17.439684, 1
17.439688, 0
17.968058, 1
18.255822, 0
18.255828, 1
18.255832, 0
18.25585, 1
18.255856, 0
18.831634, 1
19.19488, 0
19.194882, 1
19.194884, 0
19.19489, 1
19.194894, 0
19.194912, 1
19.19492, 0
19.194944, 1
19.194948, 0
19.837078, 1
20.17981, 0
20.179812, 1
20.179814, 0
20.17982, 1
20.179824, 0
20.179844, 1
20.179848, 0
20.179874, 1
20.179876, 0
20.860634, 1
21.293794, 0
21.293796, 1
21.293798, 0
21.293806, 1
21.293808, 0
21.29382, 1
21.293822, 0
21.293828, 1
21.293834, 0
21.29386, 1
21.293862, 0
21.51955, 1
21.551956, 0
21.551958, 1
21.551962, 0
21.551968, 1
21.55197, 0
21.55199, 1
21.551994, 0
21.597244, 1
21.61949, 0
21.619492, 1
21.619496, 0
21.619502, 1
21.619504, 0
21.619516, 1
21.619518, 0
21.619524, 1
21.61953, 0
21.619556, 1
21.619558, 0
21.654778, 1
21.672354, 0
21.672356, 1
21.67236, 0
21.672366, 1
21.672368, 0
21.672388, 1
21.672392, 0
21.702954, 1
21.720128, 0
21.72013, 1
21.720132, 0
21.720138, 1
21.720142, 0
21.72016, 1
21.720166, 0
21.720192, 1
21.720194, 0
21.748812, 1
21.76421, 0
21.764212, 1
21.764216, 0
21.764222, 1
21.764224, 0
21.764244, 1
21.764248, 0
21.791906, 1
21.80853, 0
21.808532, 1
21.808534, 0
21.80854, 1
21.808544, 0
21.808562, 1
21.808568, 0
21.808602, 1
21.808604, 0
21.837392, 1
21.853754, 0
21.853756, 1
21.85376, 0
21.853766, 1
21.853768, 0
21.853788, 1
21.853792, 0
21.88411, 1
21.90264, 0
21.902642, 1
21.902644, 0
21.90265, 1
21.902654, 0
21.902672, 1
21.902678, 0
21.902704, 1
21.902706, 0
21.934962, 1
21.95321, 0
21.953216, 1
21.95322, 0
21.953238, 1
21.953242, 0
21.9872, 1
22.007832, 0
22.007834, 1
22.007838, 0
22.007844, 1
22.007846, 0
22.007858, 1
22.00786, 0
22.007866, 1
22.007872, 0
22.007898, 1
22.0079, 0
22.04409, 1
22.06445, 0
22.064452, 1
22.064454, 0
22.064462, 1
22.064464, 0
22.064472, 1
22.064474, 0
22.064484, 1
22.064488, 0
22.1026, 1
22.125638, 0
22.12564, 1
22.125642, 0
22.125648, 1
22.125652, 0
22.12567, 1
22.125676, 0
22.125702, 1
22.125704, 0
22.16623, 1
22.188878, 0
22.18888, 1
22.188884, 0
22.18889, 1
22.188892, 0
22.188912, 1
22.188916, 0
22.231642, 1
22.257296, 0
22.257298, 1
22.2573, 0
22.257306, 1
22.25731, 0
22.257328, 1
22.257334, 0
22.25736, 1
22.257364, 0
22.302826, 1
22.328052, 0
22.328054, 1
22.328058, 0
22.328064, 1
22.328066, 0
22.328086, 1
22.32809, 0
22.328118, 1
22.32812, 0
22.376044, 1
22.404572, 0
22.404574, 1
22.404576, 0
22.404582, 1
22.404586, 0
22.404604, 1
22.404612, 0
22.404636, 1
22.40464, 0
22.45564, 1
22.48376, 0
22.483762, 1
22.483764, 0
22.48377, 1
22.483774, 0
22.483792, 1
22.483798, 0
22.483824, 1
22.483826, 0
22.537592, 1
22.569472, 0
22.569474, 1
22.569476, 0
22.569484, 1
22.569486, 0
22.569494, 1
22.569496, 0
22.569504, 1
22.569512, 0
22.569538, 1
22.56954, 0
22.626556, 1
22.658104, 0
22.658106, 1
22.658108, 0
22.658116, 1
22.658118, 0
22.658138, 1
22.658142, 0
22.71822, 1
22.754082, 0
22.754084, 1
22.754086, 0
22.754094, 1
22.754096, 0
22.754116, 1
22.754122, 0
22.754148, 1
22.75415, 0
22.81799, 1
22.853352, 0
22.853354, 1
22.853356, 0
22.853362, 1
22.853366, 0
22.853384, 1
22.85339, 0
22.853416, 1
22.853418, 0
22.920688, 1
